,tweet_ID,Tweet,Hatred/No Hatred
1140,1245442840714502145,could take time machine back six month wouldnt stopped thing including wuhan labrat batfuck bioweapon virus personal hurt id damn well put stop fucking bob dylan song ardor left evershrinking testicle,1
1141,1246493933489750022,could imagine infected chinese virus america would wicked witch san francisco nervous nancy allowed make decision limiting travel china wed fucked god bless america god save potus,1
1142,1237825872737890304,1nclusionrider mean fuck china right,1
1143,1244599246336282626,hannsalexander campbellclaret borisjohnson realdonaldtrump im one nasty racist call virus originating china chinese virus youre politically correct dick head stuck firmly arse destined never see,1
1144,1245016855896563712,chinaliedpeopledied yea china well lot country supposed ally hate hate glad see struggling right need remember back 100 crush pulp multiple way fuckchina walkaway,1
1145,1238097782520647681,cross arm chest chinese person approach fucking racist,1
1146,1230612041095880704,caress pussy webcam wetzel county lovegirls,1
1147,1232448897848500227,wtf chinese shit coke,1
1148,1246005612485500933,dont let chinese see probably eat create som venom shit type virus,1
1149,1233106532344135680,fuck ive ordering chinese last week forever may well leave front door wide open,1
1150,1244396183545458689,tommypistol people chinese virus grab pussy oh yea sure trait share best friend jeff enstein,1
1151,1232943911477268480,china done world everyone living fear emergency declared many place credit go china boycottchina shamechina boycotthegemony boycottchina8,1
1152,1233057787321544705,shitthings gettin real japan seems ready kick japan arse would nice ccpchina honest transparent start coronavirusoutbreak country could properly prepare,1
1153,1232289811559600129,bridgetjoy man never clue anything think chinese pay tariff fucking confidence know first thing,1
1154,1230385524612816897,kill muslim concentration camp wrath allah face dog cat lizard bat eater,1
1155,1237086738822070272,drpaulgosar there thing wuhan virus wtf wrong,1
1156,1230297330697605120,fucking mess reinfection knock people seriously think thing wasnt bioengineered sound fucking horrendous yet uk government telling send kid school wash hand,1
1157,1245895539620642817,carona virus contagious fluother fucking flufuck carina virusand fuck china im living lifeif right get infringed uponill see courtlive freeamericafreedomfuckchina,1
1158,1221817218410991617,believe one second chinese death toll 81 stay lying shit like,1
1159,1249026235856031745,china racist country world wuhanvirus chinaliedandpeopledied chinesevirus ccp ccpvirus chineseviruscensorship,1
1160,1245461582211092486,time something flew another country killed 3000 american country would destroyed chinavirus,1
1161,1244552790350888962,nstynctrei azstroafro moemilli fuck chinese ppl starting china virus fuck em,1
1162,1245340231156580352,realjameswoods one evil bitchlook faceshe knewlet give dose wuhan virus speakerpelosi let see really healthy fighter smart thing good test case others,1
1163,1233606500632842240,although data nonasians limited limited data show african descent lowest chance getting yall nigga relax sit isnt,1
1164,1245236631235256325,racist one racist chinese arent even trying ship anywhere dog,1
1165,1246080814925918208,rwwgop gop realdonaldtrump hospital empty born wuhan fake filmyourtown filmyourhospital starve fight fake crap protein body come wu,1
1166,1230339828358602757,amazing plague fuck everything county going,1
1167,1245382790889136128,chineseembinuk fuck china whole shit whole world facing right death people guilty china lying chinese virus wuhan virus chinavirus,1
1168,1245446020143726594,call chinese virus racist trump racist stabbing asianamerican 2yearold family virusfueled hate crime fed via yahoo,1
1169,1234003118762926080,kenyaairways fuck call security breach patriot share video idiot secretly allowing direct flight infested china smh,1
1170,1245451634676727808,taxi owner real government country gonna kill,1
1171,1246091556517445636,aoc racist as chinese made virus black brown people,1
1172,1225637477450272768,china need bottle corona virus send throw bitch people,1
1173,1230343732525850624,cant even say goodbye loved one husband fucking shit china,1
1174,1232123901255176192,fucking useless commie cunt always,1
1175,1245360157401333761,xhnews xi created chinese virus china shit hole,1
1176,1244809441624518656,rosek01 gov murphy said best hate racist behavior perpetuate unacceptable there special hell people like chinese virus called variation virus ignorance migh,1
1177,1238002068448858113,shit come straight china,1
1178,1245590999260205056,th fuck people job directing planet health matter see contagious virus bleat whine happened complete lock wuhan soon people falling street,1
1179,1246426230855028736,erkinsidick chinese virus kill human let china pay,1
1180,1244174906553597959,oopsimple sjofficial china escaping unscdisrupting world china criminaldoing fake pr fake virus mask fooling world,1
1181,1245885720775888897,look crazy bitch talking total shit enthralled bogus impeachmentshe serving people soh dealing chinavirus,1
1182,1237971244860895232,tweet response proof enough leftist piece shit dont deserve even tiny sliver humanity rightleaning people like stop difference bullshit fight monster becoming one wuhanvirus,1
1183,1233586419823562753,hey twitter since like get involved someone chinese mean stop dick treating people like disease effecting job heard many rude comment blow mind,1
1184,1251156630227398661,pdchinabusiness china held accountable,1
1185,1232359314960080896,need send as wipe ground zero china see think nothing cold happens dumb folk like republican walking around fool like rush,1
1186,1244338134776557568,v5zrkxriqlkpzpr killing lot people never brag china communist even kill people world oh yeah ur right wuhan virus government killed world le 3 day even right,1
1187,1244442208704569345,jayemme00 robreiner confirm two type people country 1 stupid as liberal believe everything cnn msnbc tell 2 educated informed american chinavirus trump2020nowmorethanever trum,1
1188,1231375381115985920,auspol idiot politician playing australian life sake chinese disservice public forgotten ballot office retarded bureaucrat think safe affect travelban,1
1189,1245935599711916032,unblesser stfu asian chink,1
1190,1245198606765711362,fuck china,1
1191,1246143112856166401,andrew yang r pussy asian american activism loudest brokenbrain idiotic chink alive,1
1192,1233621206047154177,courage say shit middle chinatown 34th eat shit,1
1193,1245151320199307264,fcking chink get paid 300 thousand month 400 thousand like wtf,1
1194,1230467518378184704,well shit,1
1195,1246567055941423104,fuck taken chinese virus realise nhsuk greatest set peopleorganisation planet,1
1196,1245198797661188096,amoneyresists trump2020 saved life shut travel china liberal screamed racist result matter liberal ever accomplished seriously anything detroit shit street san francisco sanctuarycities,1
1197,1244492852081680384,imamofpeace fuck china chinavirus chinavirus19 chinaliedpeopledied,1
1198,1230548374514020353,sutorippu kukuruyo memedream8 prolly something china look dont get either people fucking sensitive anymore,1
1199,1244160747191431169,ridiculous surely un every bloody country world need asking fuck thinking china,1
1200,1230286257445462016,funniest shit american complaining china handling virus started america would wiped bc boomer demanding let quarantine bc miss tequila bingo night,1
1201,1233029200799506434,senschumer senatedems senategop ok democrat enough enough everyone political correct enough lie afraid speak want spick chink president trump hell good job leave alone,1
1202,1238239637627211776,speakerpelosi real piece shit trying sneak billion abortion crap emergency spending bill help protect american wuflu way go,1
1203,1245326829734551552,huxijingt fuck chinese virus fucker country started shit,1
1204,1229052889089429505,absolute disgrace dare speak anyone like let alone customeri hope people involved,1
1205,1244996323851436034,ranaayyub ur shit pungent radical islam muslim jighadi fiyadeen invader killer chinese virus spreader animal eater jamaat r highly injurious dangerous nation entire humanity hence dying 72 virgin wait,1
1206,1233777637958524928,one disgusting thing seen,1
1207,1244783837911056384,fuck chinese virus,1
1208,1246288852865691650,aoc aoc fuck rambling sit shut fuck suck start 45 let professional take care everything spoild privileged little girl bitch complains wont shit help,1
1209,1246491569185632256,realdonaldtrump make sure fuck china propaganda chinaliedpeopledie chinesevirus,1
1210,1230565100915843072,wasnt fucking around said could environment reducing pollution initiating nuclear attack china,1
1211,1233676141078040576,every country high alert prevention meanwhile dumb as country shit hole asia,1
1212,1245062656559644678,wibdoestweets ending literally tear guess let bit chink armor,1
1213,1245014800167403520,chinese gotta stay outjer country right anything virus longer may different resilient variation even fucked,1
1214,1244362073863225344,fuck china chinese virus rest peace pickup man,1
1215,1245529175424774145,wbyeats1865 god damn chink time eat bat fucking subhuman,1
1216,1230510929713844225,northeast asia getting virtually fucked mask sanitizer must vaccine,1
1217,1244555955091566592,never seen insensitive race chinese chinesevirus19 chinesebioterrorism chinaliedpeopledie fucker,1
1218,1246179184818434051,horrific flight still allowed major airport bus underground rammed construction site still full worst world leader sucking china as county caused pain suffering fuckchina,1
1219,1246303093203046400,africansarenotlabrats french racist doctor infected chinese virus let vaccine tried thempiece shit,1
1220,1230605991433076736,helping country animal torturing psychopath 75 asian people torturing animal death evil cruel way xi jinping make law protect animal biggest monster 25 humane asian may saved rest got deserve,1
1221,1244852105229279237,animalsinnocent virus planet damn chinese know bad people part shit asian culture general shit gastronomy,1
1222,1247475316060291074,china pay ccpvirus economy,1
1223,1230544278192975873,best thing heard morning bitch audacity talk shit asian spreading white nasty as herpes cdc quarantine vagina,1
1224,1249578468267962369,tfw find ur county one highest amount confirmed case state fucking hate place,1
1225,1246021155657408514,chinaambindia fucking piece shit whole community solely responsible chinese virus chinese dipshits apologise world existence planet,1
1226,1238023757324636160,chinavirus china made spread china glory cina origin virus id19 wuhanvirus wuhancoronavirus cinavirus cinacoronavirus execute no1,1
1227,1230516133842706432,type shit make sense lady church 20 practitioner got sick yet people infected flying canada america europe 14 hour flight extremely close contact spreading virus everyone board hmmmmm,1
1228,1233771294912442370,cartoonmoms penis pixilated asian fucking bizarre oh thanks bat eater,1
1229,1244670247342346241,reaodonaldtrump thats like ya dos chinky cunt stick middle finger arse,1
1230,1241504631609593856,dont see calling chinese virus chinese government responsible eac,1
1231,1246497008665464832,nygovcuomo go ahead thank whole fucking pandemic incompetent asshole wuflu fuckchina,1
1232,1232403642851962880,youd think white people would start taking care hygiene wash hand nope found excuse racist asian people typical white people culture,1
1233,1244884501764825089,modifiedvikas aajtak india today group age licking congress as arvind kejriwal smeared salt pepper since new taste group started licking kejriwal as idiot group dangerous,1
1234,1245425432293519367,pattyvestal charliekirk11 bitch please chinese originated virus spread world nobody could stop want blame someone blame chinathey let countess airplane infect world,1
1235,1246150026398556161,chinesetigress omarabdullah fucking chinese gave virus world,1
1236,1232295158584152064,realdonaldtrump part job especially deal much science need listen others fired anyone competent handle busy kissing china as new world pandemic come,1
1237,1232880236695576577,wow great seeing senator kennedy louisiana going trump head homeland security cant answer basic question outbreak could finally chink trump armor hope one die wake repugs,1
1238,1246109201644113921,aoc evil white man fault call chinese virus would racist,1
1239,1244414445620625408,jazzysaxophone k0a0o0r0u0 sankeinews hahaha dont worry fuck chinese let chinese virus pandemic end ready destroy china,1
1240,1237370910757113856,fuck hypochondriac craving chinese even tho diet ima still get tonight,1
1241,1237918404713107456,yeah corona virus oeoole avoiding chinese food fuck get orange chicken china express,1
1242,1244273444826632192,thesun isnt racist fucking moron truth oh wait minute sun newspaper page oh yeah journalist write bullshit maybe get virus would also hate filthy chinese wet market,1
1243,1245698261073170434,unmitigated nerve say potus reason wuhanvirus spread 0 fks give america concerned hate trump america everything destroy potus america democratshateamerica,1
1244,1244356935471599616,cnn chinese one spread shit usual sars avian swine creation time wuhan virus really worked fucking laughing,1
1245,1248096525084852224,china swallowing world peace future never confess,1
1246,1229642591072899073,shame southkorea also cruel eating habit like china dog cat horse live sushi etc,1
1247,1245154507534807041,sentomcotton johncornyn tuckercarlson youre prvileged shit starter bat one theory snake dont count chicken hatch ground zero market wuhansupposedly packing rucksack rest,1
1248,1243929780346552321,chinese men terrified black men steal girl fuck might wellracismisavirus,1
1249,1230747094006128642,hope racist america talking shit asian get infected,1
1250,1237453728925523969,cberthelot227 kyunglahcnn nbcnews lol shit actually retarded though joking general reference article would referring global death toll article china death toll hence china coronavi,1
1251,1245550065336360960,sentomcotton chinese virus fucking moron human virus trolling cheap point bigot disgusting,1
1252,1250666727421218823,larryboorstein peterjhasson bretbaier china hid covered communist larry hate america,1
1253,1230385529201528833,fucking mess reinfection knock people seriously think thing wasnt bioengineered sound fucking horrendous yet uk government telling send kid school wash hand,1
1254,1246383647021830145,trishaphillipss defo vodka tonic two later today chink,1
1255,1246183960779972608,senschumer aww big bully pwesident mean little chuckie whiny little bitch cutiepie chinesecoronavirus wuhanvirus,1
1256,1244535027431624704,woman trying flatten curve decade think going flatten shit month dream flattenthecurve kungflu chinesevirus,1
1257,1230596778690568221,china leaked shit lab 100,1
1258,1232343533396353025,dr first thing ask china last 4 day like ya bitch hopped private jet morning,1
1259,1238088970254204934,fck china started shit 19,1
1260,1244945731099578368,iiangxl cassydapotato done many time yet hasnt said sorry anything done like scamming racist racist bash another nationality virus came mean everyone,1
1261,1249051654587965440,drtedros joke everything trump said correct explain fired,1
1262,1232986034117410816,senschumer nancypelosi two idiot 1st bitch bc closed boders chinanow thay want 3 time money fight biggest part money go pocket,1
1263,1230609684882743303,kpop stans get mad nobody take seriously get shit theyre literally using fancams stuff like view wait serious people dying,1
1264,1245714890582614019,robertspalding general virus created china trump right calling chinese virus whole world unite china prevent really want total global dominatiom,1
1265,1244542114337361920,jimmyjo16650328 pussy thats chinese known retreat loser chinesevirus,1
1266,1246504604361281542,ur telling densely populated place world virus stopped yeah fuck homie also cellphone service went wuhan past three month yeah okay,1
1267,1244307920449179650,hope ji xinginp get fucked cactus wuhanvirus chineseviruscorona,1
1268,1230618360553099266,fbi dhsgov put person watchlist flag passport keep as canada dont want,1
1269,1245200649068765185,frontalfire telling plan pull army border let chink n pak occupy height plan,1
1270,1230311253211521024,iamkaylanicole hope get really shit right wrong mf er want get 2k like stop dirty whore get fucking job like,1
1271,1245502325931814915,shit well fook as never woulda thunk folk would try cover chinesevirus wuhancoronavirus wuhanvirus wutang coronavirustruth quaratinelife quarantine chinaliedpeopledied,1
1272,1233661416202231808,abysmally reckless impotusthe3rd calling fucking hoax people fucking die son bitch fucking ghad sincerely hope magats dont really believe fucking lie lie cost life realdonaldtrump isnt china as,1
